ReportSystemID;Sprachkenner;ReportKlasse;Bezeichnung;Sortierung;ObjektTyp;ObjektName;Datenquelle;VBG;VB;ET;ParaFilter;ParaAnsicht;ParaMitLogo;ParaKommentar;ParaDoku;DokuName;FilterTyp;Eigentuemer;UnterKlasse;Druckart;Reportgruppe;Datensort
415;EN;I;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
415;FR;I;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
415;IT;I;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
416;DE;I;WakVgl;NULL;2;NULL;;ma_wak_vgl;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;WakVgl;2;NULL;NULL;NULL;Außendienst;NULL
416;EN;I;WakVgl;NULL;2;NULL;;ma_wak_vgl;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;WakVgl;2;NULL;NULL;NULL;Außendienst;NULL
416;FR;I;WakVgl;NULL;2;NULL;;ma_wak_vgl;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;WakVgl;2;NULL;NULL;NULL;Außendienst;NULL
416;IT;I;WakVgl;NULL;2;NULL;;ma_wak_vgl;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;WakVgl;2;NULL;NULL;NULL;Außendienst;NULL
417;DE;I;Vo_060b_Auftragsstatus_TS;NULL;5;Vo_060b_Auftragsstatus_TS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
417;EN;I;Vo_060b_Auftragsstatus_TS;NULL;5;Vo_060b_Auftragsstatus_TS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
417;FR;I;Vo_060b_Auftragsstatus_TS;NULL;5;Vo_060b_Auftragsstatus_TS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
417;IT;I;Vo_060b_Auftragsstatus_TS;NULL;5;Vo_060b_Auftragsstatus_TS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
418;DE;I;Vo_027_SW-Verwendung Angebote Summe;NULL;5;Vo_027_SW-Verwendung Angebote Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
418;EN;I;Vo_027_SW-Verwendung Angebote Summe;NULL;5;Vo_027_SW-Verwendung Angebote Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
418;FR;I;Vo_027_SW-Verwendung Angebote Summe;NULL;5;Vo_027_SW-Verwendung Angebote Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
418;IT;I;Vo_027_SW-Verwendung Angebote Summe;NULL;5;Vo_027_SW-Verwendung Angebote Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
419;DE;I;Vo_027_SW-Verwendung Aufträge Summe;NULL;5;Vo_027_SW-Verwendung Aufträge Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
419;EN;I;Vo_027_SW-Verwendung Aufträge Summe;NULL;5;Vo_027_SW-Verwendung Aufträge Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
419;FR;I;Vo_027_SW-Verwendung Aufträge Summe;NULL;5;Vo_027_SW-Verwendung Aufträge Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
419;IT;I;Vo_027_SW-Verwendung Aufträge Summe;NULL;5;Vo_027_SW-Verwendung Aufträge Summe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
420;DE;I;Vo_073_Auftrag_AGP;NULL;5;Vo_073_Auftrag_AGP;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
421;DE;I;Vo_074_Auftragspositionen_DispoArt6;NULL;5;Vo_074_Auftragspositionen_DispoArt6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
422;DE;I;Vo_076_Aufträge mit Abgasnorm;NULL;5;Vo_076_Aufträge mit Abgasnorm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
422;EN;I;Vo_076_Aufträge mit Abgasnorm;NULL;5;Vo_076_Aufträge mit Abgasnorm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
422;FR;I;Vo_076_Aufträge mit Abgasnorm;NULL;5;Vo_076_Aufträge mit Abgasnorm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
422;IT;I;Vo_076_Aufträge mit Abgasnorm;NULL;5;Vo_076_Aufträge mit Abgasnorm;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
423;DE;I;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;5;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
423;EN;I;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;5;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
423;FR;I;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;5;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
423;IT;I;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;5;Vo_012_Referenzliste alle LKZ ein FZG mit BestNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
424;DE;I;Vo_077_EC-Line_Musterwarenkörbe;NULL;5;Vo_077_EC-Line_Musterwarenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
424;EN;I;Vo_077_EC-Line_Musterwarenkörbe;NULL;5;Vo_077_EC-Line_Musterwarenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
424;FR;I;Vo_077_EC-Line_Musterwarenkörbe;NULL;5;Vo_077_EC-Line_Musterwarenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
424;IT;I;Vo_077_EC-Line_Musterwarenkörbe;NULL;5;Vo_077_EC-Line_Musterwarenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
425;DE;I;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;5;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
425;EN;I;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;5;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
425;FR;I;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;5;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
425;IT;I;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;5;Vo_010c_Offene Angebote Zuschlagsfrist;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
426;DE;I;Vo_070_Aufträge_C&B_fehlt_Export;NULL;5;Vo_070_Aufträge_C&B_fehlt_Export;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
426;EN;I;Vo_070_Aufträge_C&B_fehlt_Export;NULL;5;Vo_070_Aufträge_C&B_fehlt_Export;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
426;FR;I;Vo_070_Aufträge_C&B_fehlt_Export;NULL;5;Vo_070_Aufträge_C&B_fehlt_Export;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
426;IT;I;Vo_070_Aufträge_C&B_fehlt_Export;NULL;5;Vo_070_Aufträge_C&B_fehlt_Export;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
427;DE;I;Vo_067_Auftragseingang_Check;NULL;5;Vo_067_Auftragseingang_Check;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
427;EN;I;Vo_067_Auftragseingang_Check;NULL;5;Vo_067_Auftragseingang_Check;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
427;FR;I;Vo_067_Auftragseingang_Check;NULL;5;Vo_067_Auftragseingang_Check;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
427;IT;I;Vo_067_Auftragseingang_Check;NULL;5;Vo_067_Auftragseingang_Check;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
428;DE;I;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
428;EN;I;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
428;FR;I;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
428;IT;I;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach Benennung;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
429;DE;I;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
429;EN;I;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
429;FR;I;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
429;IT;I;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;5;Vo_027d_SW-Suche in AufWK - Suche nach SW-Nr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
430;DE;I;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
430;EN;I;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
430;FR;I;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
430;IT;I;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;5;Vo_043d_Auftragsbestand D gruppiert nach SB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
431;DE;I;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;5;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
431;EN;I;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;5;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
431;FR;I;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;5;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
431;IT;I;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;5;Vo_060b_Auftragsstatus_TS_sort_Lieferdatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
432;DE;I;Vo_010c_Offene Angebote weitergeleitet;NULL;5;Vo_010c_Offene Angebote weitergeleitet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
432;EN;I;Vo_010c_Offene Angebote weitergeleitet;NULL;5;Vo_010c_Offene Angebote weitergeleitet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
432;FR;I;Vo_010c_Offene Angebote weitergeleitet;NULL;5;Vo_010c_Offene Angebote weitergeleitet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
432;IT;I;Vo_010c_Offene Angebote weitergeleitet;NULL;5;Vo_010c_Offene Angebote weitergeleitet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;DE;I;Vo_078_Komponentenbeschreibungen;NULL;5;Vo_078_Komponentenbeschreibungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;EN;I;Vo_078_Komponentenbeschreibungen;NULL;5;Vo_078_Komponentenbeschreibungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;FR;I;Vo_078_Komponentenbeschreibungen;NULL;5;Vo_078_Komponentenbeschreibungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;IT;I;Vo_078_Komponentenbeschreibungen;NULL;5;Vo_078_Komponentenbeschreibungen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;DE;I;Vo_079_Dokumente_Omniplot;NULL;5;Vo_079_Dokumente_Omniplot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;EN;I;Vo_079_Dokumente_Omniplot;NULL;5;Vo_079_Dokumente_Omniplot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;FR;I;Vo_079_Dokumente_Omniplot;NULL;5;Vo_079_Dokumente_Omniplot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;IT;I;Vo_079_Dokumente_Omniplot;NULL;5;Vo_079_Dokumente_Omniplot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
435;DE;F;Angebots-Deckblatt;NULL;2;NULL;NULL;ma_kontakt;druck_deckblatt;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;AngDeckblatt;2;NULL;NULL;NULL;NULL;NULL
436;DE;K;Order-Entry-Sheet;NULL;2;NULL;NULL;ma_auftrag;drucke_order_entry;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;AngDeckblatt;2;NULL;NULL;NULL;NULL;NULL
437;DE;I;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
437;EN;I;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
437;FR;I;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
437;IT;I;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
438;DE;I;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;5;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
438;EN;I;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;5;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
438;FR;I;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;5;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
438;IT;I;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;5;Vo_027c_SW-Verwendung P1-Warenkörbe SUMME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
439;DE;I;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;5;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
439;EN;I;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;5;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
439;FR;I;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;5;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
439;IT;I;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;5;Vo_027c_SW-Verwendung-Team_Cab P-WK Einzeln;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
440;DE;I;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;5;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
440;EN;I;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;5;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
440;FR;I;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;5;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
440;IT;I;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;5;Vo_072_FahrgestellZusatzdaten_Angebot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;DE;I;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;5;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;EN;I;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;5;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;FR;I;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;5;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;IT;I;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;5;Vo_073_FahrgestellZusatzdaten_Auftrag;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;DE;D;Vo_090_CMDW;NULL;5;Vo_090_CMDW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;EN;D;Vo_090_CMDW;NULL;5;Vo_090_CMDW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;FR;D;Vo_090_CMDW;NULL;5;Vo_090_CMDW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;IT;D;Vo_090_CMDW;NULL;5;Vo_090_CMDW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
443;DE;I;Vo_050_Referenzliste TS ein Land;NULL;5;Vo_050_Referenzliste TS ein Land;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
443;EN;I;Vo_050_Referenzliste TS ein Land;NULL;5;Vo_050_Referenzliste TS ein Land;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
443;FR;I;Vo_050_Referenzliste TS ein Land;NULL;5;Vo_050_Referenzliste TS ein Land;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
443;IT;I;Vo_050_Referenzliste TS ein Land;NULL;5;Vo_050_Referenzliste TS ein Land;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
444;DE;K;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
444;EN;K;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
444;FR;K;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
444;IT;K;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
445;DE;M;Core-CAB Lieferumfang;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;CoreCab;smtext.Dokument;CoreCab;2;NULL;K;NULL;NULL;NULL
445;EN;M;Core-CAB Lieferumfang;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;CoreCab;smtext.Dokument;CoreCab;2;NULL;K;NULL;NULL;NULL
445;FRA;M;Core-CAB Lieferumfang;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;CoreCab;smtext.Dokument;CoreCab;2;NULL;K;NULL;NULL;NULL
445;IT;M;Core-CAB Lieferumfang;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;CoreCab;smtext.Dokument;CoreCab;2;NULL;K;NULL;NULL;NULL
446;DE;W;Core-CAB Lieferumfang;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;CoreCab;smtext.Dokument;CoreCab;2;NULL;K;NULL;NULL;NULL
